date,time,method,puzzle,discoveredSolution,identical,providedSolution
2023-11-19,21:26:24,Boosted R&B,713840050289153604000200183031027096020394807974680532367410928008760041142900005,713846259289153674456279183831527496625394817974681532367415928598762341142938765,False,N/A
2023-11-19,21:26:24,Boosted R&B,006540300103206907842000650900060032010823070230000100060398014001000000000000503,796541328153286947842739651974165832615823479238974165567398214381452796429617583,False,N/A
2023-11-19,21:26:24,Boosted R&B,809406023003000609000800400230000006095000230701235940924080361350020070180300502,819456723543172689672893415238749156495618237761235948924587361356921874187364592,False,N/A
2023-11-19,21:26:24,Boosted R&B,060971238297834506308502000000318005703245960000697380426150870070083602830000100,564971238297834516318562497649318725783245961152697384426159873971483652835726149,False,N/A
2023-11-19,21:26:24,Boosted R&B,304600750058790024726004800000060012062980000509372000070000140640007090281040007,394628751158793624726154839837465912462981573519372486975236148643817295281549367,False,N/A
2023-11-19,21:26:24,Boosted R&B,070120850000000000090480200400963080830501469060048305001302074027004600903007100,374129856258736941196485237415963782832571469769248315681392574527814693943657128,False,N/A
2023-11-19,21:26:24,Boosted R&B,510003960030006705700125400070039050950200001400000000245070896007000034096000027,514783962832946715769125483671439258958267341423518679245371896187692534396854127,False,N/A
2023-11-19,21:26:24,Boosted R&B,320004596005000100014000208060040000003800010089512000000000001132007009008200075,327184596895623147614795238761349852253876914489512763576938421132457689948261375,False,N/A
2023-11-19,21:26:24,Boosted R&B,901054060006008400200901030100807652003400000600012000470183500012040079000200104,931754268756328491248961735194837652523496817687512943479183526812645379365279184,False,N/A
2023-11-19,21:26:24,Boosted R&B,380000457514830096600400010821003040035004800040580030093270085250900100000008920,382619457514837296679425318821763549735194862946582731493271685258946173167358924,False,N/A
2023-11-19,21:26:24,Boosted R&B,781604002953128704604537009006000041245701936100060500500003697390016485460970003,781694352953128764624537819876359241245781936139462578512843697397216485468975123,False,N/A
2023-11-19,21:26:24,Boosted R&B,753900020000200005020001060065490007070002609009705840100504002000629031402803570,753946128641287395928351764365498217874132659219765843136574982587629431492813576,False,N/A
2023-11-19,21:26:24,Boosted R&B,750000000209048700138500090685490037000006009001730506500000802813260970470080003,754619328269348751138527694685491237327856419941732586596173842813264975472985163,False,N/A
2023-11-19,21:26:24,Boosted R&B,050002900010600050930001080589000260040050893003020405870000039001079040694030008,456382971218697354937541682589413267142756893763928415875264139321879546694135728,False,N/A
2023-11-19,21:26:24,Boosted R&B,900305670080060090105090430038000010000030500047020060052003080096200350070608002,924385671783461295165792438238546719619837524547129863452973186896214357371658942,False,N/A
2023-11-19,21:26:24,Boosted R&B,790350002030100780008020035006000050100604000843015060001087946000400000009200573,794358612235146789618729435976832154152674398843915267321587946567493821489261573,False,N/A
2023-11-19,21:26:24,Boosted R&B,061270400008049765794000010480000053157030692936500807000900500810600900270000300,561278439328149765794365218482796153157834692936512847643987521815623974279451386,False,N/A
2023-11-19,21:26:24,Boosted R&B,908000030507800902000006050000000040240510390003062570389000600700600400004920003,968275134517834962432196857175389246246517398893462571389741625721653489654928713,False,N/A
2023-11-19,21:26:24,Boosted R&B,861530004005060801000900506140608750200010000680045012900076080028100047010800903,861537294395462871472981536143628759257319468689745312934276185528193647716854923,False,N/A
2023-11-19,21:26:24,Boosted R&B,000001000800407209003809514107600002009070300640593000018004005954006070020780000,495321768861457239273869514137648952589172346642593187718934625954216873326785491,False,N/A
2023-11-19,21:26:24,Boosted R&B,000093587500476200379050001750004300204080000001632000045060070090700050007005690,462193587518476239379258461756914328234587916981632745845369172693721854127845693,False,N/A
2023-11-19,21:26:24,Boosted R&B,906315280850206300100004056500178460618543002004009800003807009285900004790462030,946315287857296341132784956529178463618543792374629815463857129285931674791462538,False,N/A
2023-11-19,21:26:24,Boosted R&B,927031480010090273384700609659320148071046002030105796740069000108273904095810307,927631485516498273384752619659327148871946532432185796743569821168273954295814367,False,N/A
2023-11-19,21:26:24,Boosted R&B,370058090004203100089004065508407000000030000000500000006005900807000006000710008,371658492654293187289174365598427613162839754743561829426385971817942536935716248,False,N/A
2023-11-19,21:26:24,Boosted R&B,000107080000500100700004090080703960000001005914020300800910050000400820095308000,659137482428569137731284596582743961367891245914625378846912753173456829295378614,False,N/A
2023-11-19,21:26:24,Boosted R&B,010037400783006900564890010026000000430920100950604038045000000000200590600001003,219537486783146952564892317826315749437928165951674238345789621178263594692451873,False,N/A
2023-11-19,21:26:24,Boosted R&B,020304070607000030083270000800000020079002640200043009300950760900037408065000090,521394876697815234483276915834169527179582643256743189348951762912637458765428391,False,N/A
2023-11-19,21:26:24,Boosted R&B,467000005083705961000600030090000000006958012021000096008501003370860109010037008,467319825283745961159682734594126387736958412821473596648591273372864159915237648,False,N/A
2023-11-19,21:26:24,Boosted R&B,001050040709008100045302600002000307400001952037200804010070000008164003604503000,361957248729648135845312679952486317486731952137295864513879426278164593694523781,False,N/A
2023-11-19,21:26:24,Boosted R&B,060090170000006002200000650409080000000009800000005391094007583870304010605900207,563492178918576432247831659429183765351769824786245391194627583872354916635918247,False,N/A
2023-11-19,21:26:24,Boosted R&B,743000080800204090009300000380607900000000006600420058070090020290006031006500809,743961285865274193129385467384657912952138746617429358571893624298746531436512879,False,N/A
2023-11-19,21:26:24,Boosted R&B,684957230137642958052008000470820000503706800008015006301084002740269080009001045,684957231137642958952138467476823519513796824298415376361584792745269183829371645,False,N/A
2023-11-19,21:26:24,Boosted R&B,300070046000000390056923007930582004680394125200007030564231080710005200023009401,392178546178456392456923817931582674687394125245617938564231789719845263823769451,False,N/A
2023-11-19,21:26:24,Boosted R&B,010005806965821007480000002009017068106280000270956030091002754300000000007000103,712345896965821347483769512539417268146283975278956431891632754354178629627594183,False,N/A
2023-11-19,21:26:24,Boosted R&B,400007520602300108805620734500208673286700005000456200050804002000902000300560940,493187526672345198815629734549218673286793415137456289951874362764932851328561947,False,N/A
2023-11-19,21:26:24,Boosted R&B,480200067702185349090006820047893600000614785016520400258300904039408056074052008,481239567762185349395746821547893612923614785816527493258361974139478256674952138,False,N/A
2023-11-19,21:26:24,Boosted R&B,200078031000000008000003506681450000973002485452080017090730102000805760037200000,245678931369541278718923546681457329973162485452389617896734152124895763537216894,False,N/A
2023-11-19,21:26:24,Boosted R&B,006300781050860300000000006007003590890570000002609000000208009080014000300006007,426395781951867342738142956167423598893571264542689173675238419289714635314956827,False,N/A
2023-11-19,21:26:24,Boosted R&B,641800970090041358058002001070420093034008700800370005000160004400200509010930080,641853972297641358358792461175426893934518726826379145789165234463287519512934687,False,N/A
2023-11-19,21:26:24,Boosted R&B,007800900600020010250310006940203800070060000300091047000100020024900650005000709,417856932693724518258319476941273865572468193386591247769185324824937651135642789,False,N/A
2023-11-19,21:26:24,Boosted R&B,609080043703564200004039561036000000000098000945001037000900000090857604500003918,659182743713564289284739561836475192172398456945621837428916375391857624567243918,False,N/A
2023-11-19,21:26:24,Boosted R&B,720309100000840090040000302350060000874001960006004073910023408005010000400700000,728359146631842597549176382352967814874231965196584273917623458265418739483795621,False,N/A
2023-11-19,21:26:24,Boosted R&B,039020407000080329210340060301206580006950070508413690965830740742061008000704250,839625417654187329217349865391276584426958173578413692965832741742561938183794256,False,N/A
2023-11-19,21:26:24,Boosted R&B,789003050000900700506087394000730040093801067078640509841506023025098400960320100,789413652234965718516287394652739841493851267178642539841576923325198476967324185,False,N/A
2023-11-19,21:26:24,Boosted R&B,724319050893070124650204370562941783900025601417630295175893002206057038089062517,724319856893576124651284379562941783938725641417638295175893462246157938389462517,False,N/A
2023-11-19,21:26:24,Boosted R&B,400705000080009600390600024608093002054867100030000080040250801065001243020380060,416725398582439617397618524678193452254867139139542786943256871865971243721384965,False,N/A
2023-11-19,21:26:24,Boosted R&B,090301000430072915060000708609000800800400007000805690700904060940008371005060480,597381246438672915162549738619723854853496127274815693781934562946258371325167489,False,N/A
2023-11-19,21:26:24,Boosted R&B,008004002030089070061007050610800007203000109850491260000600915085000700706010420,578164392432589671961237854619823547243756189857491263324678915185942736796315428,False,N/A
2023-11-19,21:26:24,Boosted R&B,006009100890000036020000080060700050102000090500090002785106200010920005000500010,356879124897214536421653987963782451172465893548391762785136249614928375239547618,False,N/A
2023-11-19,21:26:24,Boosted R&B,200004360307002041105000090030400870700028005000030914020780000873165009000249000,298514367367892541145376298936451872714928635582637914429783156873165429651249783,False,N/A
2023-11-19,21:26:24,Boosted R&B,706140502004002100520060439400609728008325600610070053069204370240731096307906241,796143582834592167521867439453619728978325614612478953169284375245731896387956241,False,N/A
2023-11-19,21:26:24,Boosted R&B,040702300702000845903456010030270400008040700070015080027000000050104000410807520,541782369762391845983456217635278491198643752274915683827569134356124978419837526,False,N/A
2023-11-19,21:26:24,Boosted R&B,310900006860702001000001400000056129005000043103280065430090518070410390001523674,317945286864732951259861437748356129625179843193284765432697518576418392981523674,False,N/A
2023-11-19,21:26:24,Boosted R&B,000000003000002865600807001000980200900000570801600030700064000004020000003100000,418596723379412865652837491547983216936241578821675934795364182164728359283159647,False,N/A
2023-11-19,21:26:24,Boosted R&B,001000000000003912040506380605100790079005130000060004260300000090040500513000420,381792645756483912942516387625134798479825136138967254264359871897241563513678429,False,N/A
2023-11-19,21:26:24,Boosted R&B,732016098068032174014978320876245003005091682201683705659020431080109057107350069,732416598968532174514978326876245913345791682291683745659827431483169257127354869,False,N/A
2023-11-19,21:26:24,Boosted R&B,080510623035820009200093840000380574359007182748000396810460030004008051000271008,987514623435826719261793845126389574359647182748152396812465937674938251593271468,False,N/A
2023-11-19,21:26:24,Boosted R&B,402008309500430700003000081250100867100047093907862010800971032600384100300020040,462718359518439726793256481254193867186547293937862514845971632629384175371625948,False,N/A
2023-11-19,21:26:24,Boosted R&B,201004058900800004000156079490200107082070006765401003620000401500043000300700005,271934658956827314834156279493265187182379546765481923627598431518643792349712865,False,N/A
2023-11-19,21:26:24,Boosted R&B,050009100806040005019028007030400070000805600900072054140256080000000006692000003,457639128826147395319528467538461972274895631961372854143256789785913246692784513,False,N/A
2023-11-19,21:26:24,Boosted R&B,324519678080432500159067432840053067935106824016284095070301246091645080460008050,324519678687432519159867432842953167935176824716284395578391246291645783463728951,False,N/A
2023-11-19,21:26:24,Boosted R&B,579830106300900045810060000001000057037015498405000010000190080090450361100326974,579834126326971845814562739981243657237615498465789213643197582792458361158326974,False,N/A
2023-11-19,21:26:24,Boosted R&B,000070800907406350060093002200000493000000100753040006070010600300900000000200008,432571869987426351165893742216785493894632175753149286579318624328964517641257938,False,N/A
2023-11-19,21:26:24,Boosted R&B,308001760004060205600005180076080942030020000890574001105037800903012000007406010,358291764714368295629745183576183942431629578892574631145937826963812457287456319,False,N/A
2023-11-19,21:26:24,Boosted R&B,450000173907005620600470000000567210105820000090001056300908000500732400200004731,458296173937185624621473985843567219165829347792341856374918562516732498289654731,False,N/A
2023-11-19,21:26:24,Boosted R&B,350809100100020090004000007019700062027081300000402000203000070041000600760240913,352879146176324895984516237819753462427681359635492781293168574541937628768245913,False,N/A
2023-11-19,21:26:24,Boosted R&B,250030100380000457094000020902704000005062010007005002000520003040009060020000971,256437189381296457794158326962714538835962714417385692679521843143879265528643971,False,N/A
2023-11-19,21:26:24,Boosted R&B,587000100390065740000308905004520037978001052203000010060453201005010390031000086,587942163392165748146378925614529837978631452253784619869453271725816394431297586,False,N/A
2023-11-19,21:26:24,Boosted R&B,580061320040082700000400086006500940054090200320000605000008400008040037000650001,587961324641382759293475186716523948854796213329814675975138462168249537432657891,False,N/A
2023-11-19,21:26:24,Boosted R&B,001748000370952086258016007006000570847500001020107400710400865905600300063280709,691748253374952186258316947136894572847523691529167438712439865985671324463285719,False,N/A
2023-11-19,21:26:24,Boosted R&B,049000820070842509020017040784000100050060900930450270860003002005204090400600080,149536827673842519528917643784329165251768934936451278867193452315284796492675381,False,N/A
2023-11-19,21:26:24,Boosted R&B,365000407890300015010056839508700963070003100130680742651820004207104590040007081,365918427894372615712456839528741963476293158139685742651829374287134596943567281,False,N/A
2023-11-19,21:26:24,Boosted R&B,051092000000000010080030592100005409062780105000920000800000957020073600610000000,751492368293658714486137592178365429962784135345921876834216957529873641617549283,False,N/A
2023-11-19,21:26:24,Boosted R&B,700386249309504187402001305170032058230065701594170030000053906950600823020810074,715386249369524187482791365176932458238465791594178632847253916951647823623819574,False,N/A
2023-11-19,21:26:24,Boosted R&B,803070002000085700406019000700020060060053000000768500000097000109500807500030690,853674912291385746476219385785921463962453178314768529638197254129546837547832691,False,N/A
2023-11-19,21:26:24,Boosted R&B,528060739630097045940305801400010950016009400259400006060000590090530000000040000,528164739631897245947325861473618952816259473259473186362781594794532618185946327,False,N/A
2023-11-19,21:26:24,Boosted R&B,894000005317500800060000000000374102001860090230109087020000700000620050040903006,894231675317546829562798341958374162471862593236159487629415738183627954745983216,False,N/A
2023-11-19,21:26:24,Boosted R&B,000580630902006150035010900094025070253871069076034025308497510500060793700003284,417589632982346157635712948894625371253871469176934825328497516541268793769153284,False,N/A
2023-11-19,21:26:24,Boosted R&B,040008506000000934000903100030000002920005400050074690205001069618390200493026780,349718526187652934562943178734169852926835417851274693275481369618397245493526781,False,N/A
2023-11-19,21:26:24,Boosted R&B,050240060920300075060780209706004000045090080091008000012060090530400000670900300,857249163924316875163785249786134952345692781291578436412863597539427618678951324,False,N/A
2023-11-19,21:26:24,Boosted R&B,430000058000008020095026007074105090000902016029040000000060003208301069067000000,432719658716538924895426137674185392583972416129643875951867243248351769367294581,False,N/A
2023-11-19,21:26:24,Boosted R&B,685030000000000203130000000090400071204083006060500408816305090057002034000708000,685237149749851263132964587598426371274183956361579428816345792957612834423798615,False,N/A
2023-11-19,21:26:24,Boosted R&B,050900840042578306900046200074000000008030079620800534200000080000260713030000060,756923841142578396983146257374659128518432679629817534267391485895264713431785962,False,N/A
2023-11-19,21:26:24,Boosted R&B,507090386391807000608540001216784030950200867873956104189620070732000658460300210,547192386391867542628543791216784935954231867873956124189625473732419658465378219,False,N/A
2023-11-19,21:26:24,Boosted R&B,904071300080023456325060097002006074648200001000305680093000000456030700070000243,964571328187923456325468197532186974648297531719345682293714865456832719871659243,False,N/A
2023-11-19,21:26:24,Boosted R&B,020700831014000079073981205308029510040078006097030008001300084030000750002500003,529746831814253679673981245368429517245178396197635428751362984936814752482597163,False,N/A
2023-11-19,21:26:24,Boosted R&B,501096432002145897094308000479062310618000029253809060006257083020631040105904276,581796432362145897794328651479562318618473529253819764946257183827631945135984276,False,N/A
2023-11-19,21:26:24,Boosted R&B,040000206316020045500604300003060504001003020095140837260580000059007400030400100,947315286316928745582674391823769514471853629695142837264581973159237468738496152,False,N/A
2023-11-19,21:26:24,Boosted R&B,000360250900245068005078904500800470610000305408500602150937046380450097004680003,847369251931245768265178934523816479619724385478593612152937846386452197794681523,False,N/A
2023-11-19,21:26:24,Boosted R&B,000670001310208047005090803000062710070005304000840006091780002500100000804520100,482673951319258647765491823948362715276915384153847296691784532527139468834526179,False,N/A
2023-11-19,21:26:24,Boosted R&B,000090501080060203529300000074620005600000020205004108012040000340709810000130670,463297581187465293529318746874621935691583427235974168712846359346759812958132674,False,N/A
2023-11-19,21:26:24,Boosted R&B,000032901718094000300008740000005076071049238642800510800050627105400090037906004,456732981718594362329168745983215476571649238642873519894351627165427893237986154,False,N/A
2023-11-19,21:26:24,Boosted R&B,000000506058320090020001000000487651000619000010005008041903200000502000095108730,173894526458326197629751483932487651584619372716235948841973265367542819295168734,False,N/A
2023-11-19,21:26:24,Boosted R&B,250800000003710000016054700600140000000000200304297006130000945000900670700000001,257869413493712568816354729625143897971586234384297156132678945548931672769425381,False,N/A
2023-11-19,21:26:24,Boosted R&B,100400209000500038208169004702910640001003900400000705504091000320004001000350400,175438269946527138238169574782915643651743982493286715564891327329674851817352496,False,N/A
2023-11-19,21:26:24,Boosted R&B,800392000603000700201008005054609003160003540002507000000130006400800379030970412,875392164693451728241768935754619283169283547382547691927134856416825379538976412,False,N/A
2023-11-19,21:26:24,Boosted R&B,970850600401030500502019783004960050709340160000271300090687431007593006608120975,973852614481736592562419783314968257729345168856271349295687431147593826638124975,False,N/A
2023-11-19,21:26:24,Boosted R&B,053000006804500071000082009197200640230060007065010000002009730009000004301607802,953471286824596371716382459197235648238964517465718923682149735579823164341657892,False,N/A
2023-11-19,21:26:24,Boosted R&B,329008100700300549040197000906080423000029005102050098597210030000800007003000050,329548176781362549645197382956781423438629715172453698597216834214835967863974251,False,N/A
2023-11-19,21:26:24,Boosted R&B,504009000030608400089530010050086000000200003068001070400000098200090000800473120,524719836137628459689534217752386941941257683368941572475162398213895764896473125,False,N/A
2023-11-19,21:26:24,Boosted R&B,006382007890700610000069005000608039082000060031000000040521076010000853069830024,156382497893754612724169385475618239982473561631295748348521976217946853569837124,False,N/A
2023-11-19,21:26:24,Boosted R&B,000000912023090000009700000702046830008020170340908205970300028004007000080260700,867435912523691487419782356752146839698523174341978265976314528234857691185269743,False,N/A
2023-11-19,21:26:24,Boosted R&B,020900304896700502300605007030578040008060023009012000400850090000097456952000730,725981364896734512314625987231578649578469123649312875467853291183297456952146738,False,N/A
2023-11-19,21:26:24,Boosted R&B,280003001005190200009200507000960002007300005901025076194602703370000600508739120,286573941735194268419286537853967412627341895941825376194652783372418659568739124,False,N/A
2023-11-19,21:26:24,Boosted R&B,000063074217400836346700009084920007072506481630800025023605718168370002790082603,859263174217459836346718259584921367972536481631847925423695718168374592795182643,False,N/A
2023-11-19,21:26:24,Boosted R&B,097620000003005904020040000759801060006009807304060009632100590000386041100002000,497628315863715924521943786759831462216459837384267159632174598975386241148592673,False,N/A
2023-11-19,21:26:24,Boosted R&B,108000064209000138036008790920164800010052946060987003695023001381075009742091305,178239564259746138436518792923164857817352946564987213695823471381475629742691385,False,N/A
2023-11-19,21:26:24,Boosted R&B,009357200071820069204106080100900400703580000000700328500200914902005600407630000,869357241371824569254196783128963475743582196695741328536278914982415637417639852,False,N/A
2023-11-19,21:26:24,Boosted R&B,270083604000200000104060008620578030000300005000690007400006302910037056563810000,275183694896245173134769528629578431748321965351694287487956312912437856563812749,False,N/A
2023-11-19,21:26:24,Boosted R&B,700200010380710024000890736935400162618002070274960050091000280027003601003000547,749236815386715924152894736935478162618352479274961358591647283427583691863129547,False,N/A
2023-11-19,21:26:24,Boosted R&B,900010406675020310000956000007081030060000805804690000050160920016700000009040160,928317456675824319341956782597281634162473895834695271453168927216739548789542163,False,N/A
2023-11-19,21:26:24,Boosted R&B,030109472748206193900473065300800000026745389004931007059617208263098714870300056,635189472748256193912473865397862541126745389584931627459617238263598714871324956,False,N/A
2023-11-19,21:26:24,Boosted R&B,801309040020070803940605170007001050304000006610537004400703008700048930008956400,871329645526174893943685172287461359354892716619537284492713568765248931138956427,False,N/A
2023-11-19,21:26:24,Boosted R&B,436008015028005946507060300914600020302010000700000030879021653601380200003906070,436298715128735946597164382914673528382519467765842139879421653651387294243956871,False,N/A
2023-11-19,21:26:24,Boosted R&B,506710394042690010007843056708004500090087400100009000009400083800020100001000927,586712394342695718917843256728134569695287431134569872259471683873926145461358927,False,N/A
2023-11-19,21:26:24,Boosted R&B,780030209015000038302670041500000020040003975039715000460300050020104697907860004,784531269615429738392678541578946123146283975239715486461397852823154697957862314,False,N/A
2023-11-19,21:26:24,Boosted R&B,400182957091740082002009000000600000809025000007893020905010648618250739070068210,436182957591746382782539461253671894869425173147893526925317648618254739374968215,False,N/A
2023-11-19,21:26:24,Boosted R&B,009306514060050370050120600130708209020061830070032000600015083310600020000203001,289376514461859372753124698136748259924561837875932146692415783318697425547283961,False,N/A
2023-11-19,21:26:24,Boosted R&B,800027030004000000001000650100750906405682000020930000043090060602475893007060100,869527431354816279271349658138754926495682317726931584543198762612475893987263145,False,N/A
2023-11-19,21:26:24,Boosted R&B,000958763370200549956047128690002417481005006723001805034109070800600954069074381,142958763378216549956347128695832417481795236723461895534189672817623954269574381,False,N/A
2023-11-19,21:26:24,Boosted R&B,800043000000082050004607000500090810318006794740000062900461387007000009001879025,896543271173982456254617938562794813318256794749138562925461387687325149431879625,False,N/A
2023-11-19,21:26:24,Boosted R&B,009002400340069012000000800200608700506230000401590620054020070032004000607380009,169852437348769512725413896293648751576231984481597623954126378832974165617385249,False,N/A
2023-11-19,21:26:24,Boosted R&B,836050001072004080004008050000827490000103507709000130000900070403001060097306805,836259741572614983914738652351827496648193527729465138165982374483571269297346815,False,N/A
2023-11-19,21:26:24,Boosted R&B,003005467765980030001003980010209576006000000540000003930458601052690040084010050,893125467765984132421763985318249576276531894549876213937458621152697348684312759,False,N/A
2023-11-19,21:26:24,Boosted R&B,950000400046803900807604352170000009390005860500089721000006008700548693689207045,953721486246853917817694352178462539392175864564389721435916278721548693689237145,False,N/A
2023-11-19,21:26:24,Boosted R&B,000072908300006105006008000004000000519060000063129057050000036070000500438050090,145372968387496125296518374724835619519764283863129457951247836672983541438651792,False,N/A
2023-11-19,21:26:24,Boosted R&B,001006590680030200009000300000800010000007985798060420400020009010300600063950070,321486597687539241549712368254893716136247985798165423475621839912378654863954172,False,N/A
2023-11-19,21:26:24,Boosted R&B,608190752019500804072408193100035200803614000450709081030906520965001407000357619,648193752319572864572468193197835246823614975456729381731946528965281437284357619,False,N/A
2023-11-19,21:26:24,Boosted R&B,256490138873000009491368527317085400045010873000043905534679081702150096100832754,256497138873521649491368527317985462945216873628743915534679281782154396169832754,False,N/A
2023-11-19,21:26:24,Boosted R&B,002001040080020017000007092750008009400200750290754186020003000049002065617085034,572391648984526317136847592751638429468219753293754186825463971349172865617985234,False,N/A
2023-11-19,21:26:24,Boosted R&B,007000841000004236060023050980401070050900320073005018800350060000140002000687400,327596841598714236164823759982431675651978324473265918849352167736149582215687493,False,N/A
2023-11-19,21:26:24,Boosted R&B,010052700000310000064008500657890002043200090109734058082040003736109020090003006,318452769975316284264978531657891342843265197129734658582647913736189425491523876,False,N/A
2023-11-19,21:26:24,Boosted R&B,004197000587640090069835024610570932000983100973201450796420513800050249452310807,324197685587642391169835724618574932245983176973261458796428513831756249452319867,False,N/A
2023-11-19,21:26:24,Boosted R&B,080400200920000475743500061504000008300040009090700510007690340439200186060314957,685471293921836475743529861514962738378145629296783514157698342439257186862314957,False,N/A
2023-11-19,21:26:24,Boosted R&B,908760324214358097000009108060200800091604230025893016502186040000900080000500700,958761324214358697637429158463215879891674235725893416572186943146937582389542761,False,N/A
2023-11-19,21:26:24,Boosted R&B,504002170008001000903000000000015960200680305000420708040073000030500280075008000,564832179728941653913756824487315962291687345356429718842173596139564287675298431,False,N/A
2023-11-19,21:26:24,Boosted R&B,370800000040350791000400085059010063120503900003000010234080006000000000986007402,375891624842356791691472385459718263128563947763249518234985176517624839986137452,False,N/A
2023-11-19,21:26:25,Boosted R&B,030190620080060007960500001008700016507206403100083500609001345800045000400607198,735198624281364957964572831348759216597216483126483579679821345813945762452637198,False,N/A
2023-11-19,21:26:25,Boosted R&B,003902804204510700509374126305090281000001543021030067000289615000000470102046090,713962854264518739589374126345697281976821543821435967437289615698153472152746398,False,N/A
2023-11-19,21:26:25,Boosted R&B,900006000000983002050010030029105084500098703000470010400500000003867100600000207,934256871176983452852714936729135684541698723368472519417529368293867145685341297,False,N/A
2023-11-19,21:26:25,Boosted R&B,078205600150340802000781004905620130010800420082010000000460081600050040834100560,478295613159346872263781954945627138716839425382514796597463281621958347834172569,False,N/A
2023-11-19,21:26:25,Boosted R&B,010746908480203000700000064059327410040985703000604850005400600000500092038102000,512746938486293175793851264859327416641985723327614859275439681164578392938162547,False,N/A
2023-11-19,21:26:25,Boosted R&B,734008105000430800906102370140020603367084010820306540418603052003200960600805430,734968125251437896986152374145729683367584219829316547418693752573241968692875431,False,N/A
2023-11-19,21:26:25,Boosted R&B,200000010080206705060973080009042078120000543038057629016500390002601807005004260,273485916984216735561973482659342178127869543438157629716528394342691857895734261,False,N/A
2023-11-19,21:26:25,Boosted R&B,050020900069001030004069800390507000002090057506004098080000760000010000403005209,158423976769851432234769815391587624842196357576234198985342761627918543413675289,False,N/A
2023-11-19,21:26:25,Boosted R&B,086040035300000401000000609030480507905702063807003000028070106061208300090164058,286941735379526481154837629632489517945712863817653942428375196561298374793164258,False,N/A
2023-11-19,21:26:25,Boosted R&B,004001702700002800600479053000000000001030080052000000007208691100000428000600007,594381762713562849628479153836125974471936285952847316347258691165793428289614537,False,N/A
2023-11-19,21:26:25,Boosted R&B,563040002008059030700830000345270009106400000002506370000024085000001400834060700,563147892428659137791832546345278619176493258982516374617324985259781463834965721,False,N/A
2023-11-19,21:26:25,Boosted R&B,030000904000100520549200160060900317980000002307060090091030200400098000753001009,132856974678149523549273168264985317985317642317462895891734256426598731753621489,False,N/A
2023-11-19,21:26:25,Boosted R&B,104900608080234700900018054000000006400105230000820000001002500003000070602379000,134957628586234719927618354215743896468195237379826145791482563843561972652379481,False,N/A
2023-11-19,21:26:25,Boosted R&B,890047310036008409000063000000001090350409261100850704280795600905630187063104905,892547316536218479417963852674321598358479261129856734281795643945632187763184925,False,N/A
2023-11-19,21:26:25,Boosted R&B,607008019830900200009630070010000000485167903700300004000005036070893500008410792,647258319831974265529631478913542687485167923762389154194725836276893541358416792,False,N/A
2023-11-19,21:26:25,Boosted R&B,008070502009005000010000379000000405041639008000000960150480090902000084830290000,368971542729345816415862379697128435541639728283754961156487293972513684834296157,False,N/A
2023-11-19,21:26:25,Boosted R&B,000100260089026000600500009400680000090400000260000900950070040024960180006050093,345197268189326457672548319437689521591432876268715934953871642724963185816254793,False,N/A
2023-11-19,21:26:25,Boosted R&B,080065000042807506000230804850042309490018002620070485000004053000000070735006000,389465127142897536576231894857642319493518762621379485918724653264153978735986241,False,N/A
2023-11-19,21:26:25,Boosted R&B,760000850504070203108600904010000089900200400037189006070000142350002708249710605,763924851594871263128653974612547389985236417437189526876395142351462798249718635,False,N/A
2023-11-19,21:26:25,Boosted R&B,020970380090800246805000007003400000680001000100600520014000000038054002006309004,421976385397815246865243917753428691682591473149637528514762839938154762276389154,False,N/A
2023-11-19,21:26:25,Boosted R&B,140090003605070000200415000004950608018206039906038120000187000000300010001509087,147692853695873241283415796324951678718246539956738124539187462872364915461529387,False,N/A
2023-11-19,21:26:25,Boosted R&B,976040150002008097003000602040100800689007000007086539000005080030020704798304205,976243158412658397853971642345192876689537421127486539264715983531829764798364215,False,N/A
2023-11-19,21:26:25,Boosted R&B,809000007005070400034008902980520170126740000057009200541300000002800051070210000,819432567265971483734658912983526174126743895457189236541397628392864751678215349,False,N/A
2023-11-19,21:26:25,Boosted R&B,480009360001648520296005804034850090009203010802096750040060185008910007100587902,485729361371648529296135874734851296659273418812496753947362185528914637163587942,False,N/A
2023-11-19,21:26:25,Boosted R&B,257408031031970006964310578002187063746523019318600025085241390000006050003709080,257468931831975246964312578592187463746523819318694725685241397479836152123759684,False,N/A
2023-11-19,21:26:25,Boosted R&B,064010908930400000800597300740901503090052004000040719306170092070600100010800000,564213978937486251821597346748961523193752864652348719386175492279634185415829637,False,N/A
2023-11-19,21:26:25,Boosted R&B,080062913000057060463190520000079231106503709390204000871920304600731092002005006,785462913219357468463198527548679231126583749397214685871926354654731892932845176,False,N/A
2023-11-19,21:26:25,Boosted R&B,703600018600831950001027603140768300500103826386950070200406089067285130410379000,753694218624831957891527643142768395579143826386952471235416789967285134418379562,False,N/A
2023-11-19,21:26:25,Boosted R&B,070603000403008096280490030745060000009587064860049700028970001600215079090834005,971653482453728196286491537745362918319587264862149753528976341634215879197834625,False,N/A
2023-11-19,21:26:25,Boosted R&B,271046000049100300530279004000927018982014600000600052427801500165000080800005000,271346895649158327538279164356927418982514673714683952427891536165432789893765241,False,N/A
2023-11-19,21:26:25,Boosted R&B,001005068002301000957400000475680001836102700100500000703004100064000003210000540,341725968682391475957468312475689231836142759129573684793854126564217893218936547,False,N/A
